OrderDate,Year,Month,Region,Category,SubCategory,Segment,Quantity,Discount,Sales,Profit,Margin
2021-12-08,2021,12,Asia Pacific,Office Supplies,Paper,Corporate,6,0.1,412.21,33.47,0.08119647752359234
2023-12-07,2023,12,Asia Pacific,Office Supplies,Art,Corporate,2,0.0,339.79,55.99,0.1647782453868566
2021-06-11,2021,6,Asia Pacific,Office Supplies,Storage,Corporate,4,0.2,410.27,10.5,0.025592902235113464
2022-07-17,2022,7,Europe,Office Supplies,Art,Consumer,1,0.0,60.99,12.26,0.2010165600918183
2022-05-24,2022,5,Latin America,Technology,Accessories,Consumer,1,0.0,329.21,99.65,0.3026943288478479
2022-07-15,2022,7,Asia Pacific,Office Supplies,Storage,Corporate,3,0.2,175.17,4.38,0.0250042815550608
2024-07-17,2024,7,Latin America,Technology,Copiers,Corporate,3,0.3,3387.82,40.64,0.01199591477705427
2022-06-09,2022,6,Middle East & Africa,Office Supplies,Storage,Consumer,2,0.3,90.83,-11.86,-0.1305735990311571
2023-06-02,2023,6,Europe,Technology,Laptops,Corporate,3,0.15,1463.32,222.67,0.15216767350955362
2024-02-24,2024,2,Europe,Technology,Copiers,Corporate,3,0.1,975.69,230.85,0.23660178950281338
2021-01-19,2021,1,Asia Pacific,Technology,Laptops,Consumer,5,0.0,1817.07,532.43,0.29301567908776216
2021-12-04,2021,12,Middle East & Africa,Office Supplies,Art,Consumer,3,0.2,434.4,-8.98,-0.02067219152854512
2022-03-01,2022,3,North America,Furniture,Bookcases,Consumer,2,0.5,789.94,-319.37,-0.4042965288502924
2024-08-11,2024,8,North America,Office Supplies,Art,Consumer,2,0.0,88.65,20.52,0.2314720812182741
2024-03-03,2024,3,North America,Office Supplies,Binders,Corporate,3,0.0,445.56,62.88,0.1411257743064907
2023-08-05,2023,8,Latin America,Technology,Laptops,Corporate,1,0.4,305.49,-0.9,-0.0029460866149464793
2024-03-06,2024,3,Europe,Office Supplies,Art,Corporate,4,0.3,208.64,-4.47,-0.02142446319018405
2024-09-26,2024,9,Latin America,Furniture,Bookcases,Corporate,4,0.0,2023.98,327.5,0.1618098993073054
2021-02-08,2021,2,North America,Office Supplies,Art,Home Office,1,0.0,30.52,2.93,0.09600262123197904
2024-03-30,2024,3,Asia Pacific,Technology,Copiers,Consumer,3,0.15,1355.49,286.41,0.21129628400061973
2023-10-12,2023,10,Asia Pacific,Furniture,Bookcases,Corporate,3,0.3,794.47,-72.99,-0.09187256913413973
2021-05-03,2021,5,Asia Pacific,Furniture,Furnishings,Corporate,2,0.15,878.74,-21.95,-0.02497894712884357
2024-05-13,2024,5,North America,Furniture,Chairs,Consumer,1,0.2,260.18,-29.94,-0.11507417941425167
2023-07-23,2023,7,Asia Pacific,Technology,Laptops,Consumer,8,0.15,4281.66,787.77,0.1839870517509564
2021-10-04,2021,10,Asia Pacific,Technology,Copiers,Corporate,4,0.3,2152.15,22.49,0.01045001510117789
2024-05-21,2024,5,Latin America,Technology,Phones,Consumer,6,0.2,2175.41,256.59,0.11795017950639189
2022-10-15,2022,10,Asia Pacific,Furniture,Furnishings,Consumer,1,0.15,398.77,8.34,0.02091431150788675
2022-10-24,2022,10,Europe,Furniture,Tables,Consumer,3,0.15,882.26,-89.43,-0.10136467707931902
2021-07-25,2021,7,North America,Technology,Accessories,Consumer,4,0.2,3009.33,-49.75,-0.016531919065041055
2021-06-24,2021,6,Asia Pacific,Technology,Laptops,Consumer,3,0.1,1020.75,206.98,0.20277247122214057
2022-10-02,2022,10,Middle East & Africa,Furniture,Chairs,Consumer,3,0.15,836.71,-52.92,-0.06324772023759725
2022-02-20,2022,2,Asia Pacific,Office Supplies,Paper,Corporate,6,0.3,176.81,-15.94,-0.09015327187376279
2022-03-05,2022,3,Europe,Technology,Laptops,Consumer,3,0.15,1247.07,239.48,0.19203412799602268
2021-10-19,2021,10,Latin America,Office Supplies,Binders,Consumer,5,0.1,220.17,8.92,0.040514148158241364
2021-02-28,2021,2,Asia Pacific,Furniture,Furnishings,Corporate,2,0.15,509.48,-41.72,-0.08188741461882704
2021-12-14,2021,12,Asia Pacific,Technology,Copiers,Corporate,2,0.3,1666.09,82.39,0.049451110084089096
2024-08-30,2024,8,Asia Pacific,Technology,Accessories,Corporate,2,0.4,1183.49,-67.27,-0.05684036198024486
2022-12-28,2022,12,Asia Pacific,Furniture,Tables,Home Office,3,0.0,932.61,146.1,0.15665712355647055
2023-12-19,2023,12,North America,Office Supplies,Paper,Consumer,3,0.3,219.64,-0.89,-0.004052085230376981
2022-10-20,2022,10,Middle East & Africa,Furniture,Tables,Corporate,4,0.0,1397.14,87.44,0.06258499506133959
2023-05-18,2023,5,Asia Pacific,Technology,Phones,Corporate,3,0.1,1066.44,279.13,0.2617399947488841
2023-02-08,2023,2,Europe,Technology,Phones,Home Office,2,0.3,501.74,34.24,0.0682425160441663
2022-03-31,2022,3,Middle East & Africa,Office Supplies,Paper,Corporate,8,0.1,1130.33,46.55,0.0411826634699601
2023-02-20,2023,2,North America,Technology,Accessories,Home Office,1,0.0,355.89,90.25,0.2535895922897525
2024-12-09,2024,12,Asia Pacific,Office Supplies,Art,Consumer,2,0.1,207.03,27.53,0.13297589721296432
2021-12-05,2021,12,Europe,Office Supplies,Storage,Corporate,3,0.1,229.1,33.89,0.1479266695766041
2022-06-24,2022,6,Europe,Technology,Accessories,Consumer,7,0.0,3852.16,1204.26,0.3126194135238412
2022-07-25,2022,7,Asia Pacific,Office Supplies,Paper,Corporate,4,0.4,169.16,-9.84,-0.05816978008985576
2024-12-28,2024,12,North America,Office Supplies,Storage,Consumer,7,0.0,885.48,214.33,0.2420495098703528
2023-05-26,2023,5,Europe,Technology,Copiers,Consumer,3,0.15,1990.94,452.31,0.22718414417310415
2023-08-13,2023,8,Latin America,Technology,Phones,Corporate,2,0.15,1261.19,118.46,0.09392716402762469
2023-04-05,2023,4,Europe,Office Supplies,Paper,Consumer,3,0.15,173.78,15.26,0.08781217631488088
2024-01-27,2024,1,North America,Technology,Laptops,Consumer,2,0.5,1641.91,-487.43,-0.2968676724059175
2022-08-07,2022,8,Europe,Technology,Copiers,Consumer,2,0.1,782.53,191.35,0.24452736636295094
2023-11-03,2023,11,North America,Technology,Laptops,Home Office,3,0.0,3104.2,1102.08,0.3550286708330649
2021-07-11,2021,7,Europe,Furniture,Tables,Consumer,1,0.1,303.31,4.53,0.014935214796742608
2023-01-05,2023,1,North America,Office Supplies,Paper,Consumer,2,0.2,140.1,1.55,0.011063526052819416
2021-04-16,2021,4,North America,Office Supplies,Storage,Corporate,2,0.15,45.16,6.97,0.15434012400354297
2024-12-22,2024,12,Asia Pacific,Office Supplies,Binders,Home Office,3,0.4,298.28,-55.18,-0.18499396540163607
2024-06-06,2024,6,Europe,Office Supplies,Art,Consumer,3,0.15,171.74,12.9,0.0751135437288925
2021-08-08,2021,8,North America,Office Supplies,Storage,Consumer,5,0.1,421.18,31.31,0.07433876252433638
2022-11-30,2022,11,Europe,Office Supplies,Binders,Corporate,2,0.0,214.42,37.44,0.17461057737151386
2024-11-30,2024,11,Asia Pacific,Office Supplies,Paper,Corporate,3,0.15,252.93,10.6,0.0419088285296327
2021-04-19,2021,4,Middle East & Africa,Office Supplies,Storage,Consumer,4,0.15,84.1,2.52,0.02996432818073722
2023-05-21,2023,5,Latin America,Furniture,Tables,Home Office,1,0.15,248.74,-20.02,-0.08048564766422771
2022-09-20,2022,9,Asia Pacific,Furniture,Furnishings,Consumer,1,0.3,136.65,-10.08,-0.07376509330406147
2023-10-22,2023,10,Asia Pacific,Office Supplies,Art,Consumer,1,0.15,53.17,3.8,0.07146887342486363
2021-03-13,2021,3,Latin America,Office Supplies,Storage,Corporate,2,0.2,85.17,4.08,0.04790419161676647
2022-02-28,2022,2,Latin America,Furniture,Tables,Consumer,2,0.1,356.46,-22.12,-0.06205464848790889
2024-03-18,2024,3,Middle East & Africa,Office Supplies,Storage,Corporate,3,0.15,339.98,46.92,0.13800811812459557
2024-05-26,2024,5,Latin America,Furniture,Chairs,Consumer,5,0.0,1589.43,111.31,0.07003139490257514
2021-07-29,2021,7,Middle East & Africa,Office Supplies,Art,Consumer,2,0.5,83.97,-20.58,-0.2450875312611647
2022-06-21,2022,6,Latin America,Technology,Copiers,Consumer,7,0.1,2574.86,714.18,0.27736653643304876
2021-12-17,2021,12,Europe,Office Supplies,Art,Consumer,2,0.1,141.68,6.68,0.04714850367024279
2024-12-27,2024,12,Asia Pacific,Technology,Phones,Corporate,2,0.0,1024.3,388.58,0.3793615151810993
2023-06-08,2023,6,Europe,Furniture,Bookcases,Consumer,7,0.0,2832.13,383.24,0.13531864709600194
2024-06-14,2024,6,North America,Furniture,Bookcases,Home Office,1,0.0,628.77,88.09,0.14009892329468646
2021-01-30,2021,1,Latin America,Technology,Accessories,Consumer,5,0.1,2052.06,436.13,0.2125327719462394
2024-06-24,2024,6,North America,Technology,Phones,Consumer,2,0.3,621.92,38.21,0.0614387702598405
2024-05-17,2024,5,North America,Office Supplies,Art,Consumer,3,0.3,123.12,-27.28,-0.22157244964262507
2022-01-01,2022,1,North America,Technology,Accessories,Home Office,4,0.15,1957.41,327.79,0.16746108377907543
2021-01-26,2021,1,Latin America,Technology,Laptops,Consumer,4,0.15,1199.42,161.53,0.13467342548898634
2023-01-21,2023,1,Asia Pacific,Technology,Accessories,Consumer,2,0.3,793.16,-65.74,-0.08288365525240808
2023-12-10,2023,12,North America,Furniture,Chairs,Corporate,2,0.0,1119.64,24.94,0.022275016969740272
2024-04-28,2024,4,North America,Technology,Copiers,Home Office,3,0.15,1731.47,311.03,0.17963349061779874
2023-03-09,2023,3,Asia Pacific,Office Supplies,Binders,Corporate,4,0.15,283.76,10.33,0.03640400338314068
2024-03-15,2024,3,North America,Office Supplies,Binders,Consumer,2,0.1,236.79,15.48,0.0653743823641201
2022-12-27,2022,12,Asia Pacific,Furniture,Chairs,Consumer,3,0.2,2347.36,-38.66,-0.016469565810101557
2021-04-23,2021,4,North America,Technology,Laptops,Corporate,2,0.0,559.35,148.7,0.26584428354339856
2022-01-03,2022,1,Europe,Office Supplies,Paper,Consumer,1,0.0,40.33,8.36,0.20728985866600544
2022-02-09,2022,2,Middle East & Africa,Technology,Phones,Consumer,3,0.1,1103.01,180.9,0.1640057660401991
2023-10-10,2023,10,Asia Pacific,Office Supplies,Binders,Corporate,1,0.5,35.41,-6.56,-0.18525840158147416
2022-10-04,2022,10,North America,Office Supplies,Storage,Consumer,3,0.3,274.71,-25.67,-0.09344399548614904
2021-09-10,2021,9,North America,Technology,Copiers,Home Office,1,0.0,563.94,147.49,0.26153491506188603
2022-02-04,2022,2,Europe,Office Supplies,Art,Consumer,3,0.3,153.23,-21.35,-0.139333028780265
2021-01-27,2021,1,Latin America,Office Supplies,Binders,Consumer,3,0.2,159.51,-1.72,-0.010783023007961884
2022-10-15,2022,10,North America,Office Supplies,Art,Home Office,3,0.3,234.76,-32.23,-0.1372891463622423
2023-10-30,2023,10,Europe,Technology,Phones,Consumer,3,0.3,2032.28,206.24,0.10148207924104946
2024-09-24,2024,9,Middle East & Africa,Office Supplies,Storage,Consumer,4,0.3,298.11,-17.51,-0.05873670792660428
2023-06-06,2023,6,North America,Office Supplies,Storage,Corporate,1,0.2,52.08,-1.24,-0.02380952380952381
2024-11-10,2024,11,Asia Pacific,Furniture,Bookcases,Consumer,6,0.1,3972.62,433.37,0.10908921568133877
2024-01-25,2024,1,North America,Office Supplies,Art,Consumer,4,0.0,318.03,49.38,0.1552683709084049
2021-12-02,2021,12,Europe,Furniture,Tables,Consumer,1,0.3,612.33,-83.33,-0.13608675060833209
2023-11-29,2023,11,Asia Pacific,Furniture,Furnishings,Corporate,5,0.3,3055.71,-810.8,-0.26533931557641266
2022-11-05,2022,11,Latin America,Furniture,Furnishings,Home Office,8,0.0,4718.61,328.11,0.06953530806741817
2023-08-23,2023,8,Asia Pacific,Office Supplies,Paper,Consumer,1,0.3,80.98,-5.3,-0.06544825882934058
2021-11-13,2021,11,Europe,Technology,Copiers,Home Office,4,0.3,1828.57,-78.89,-0.04314300245547067
2024-06-22,2024,6,Asia Pacific,Furniture,Bookcases,Consumer,4,0.1,2358.04,73.88,0.03133110549439365
2023-04-17,2023,4,Europe,Technology,Accessories,Consumer,1,0.0,375.13,101.59,0.2708127849012342
2021-07-12,2021,7,Europe,Furniture,Chairs,Consumer,3,0.15,633.78,-5.49,-0.008662311843226357
2024-05-12,2024,5,Europe,Technology,Accessories,Home Office,3,0.3,3320.93,-135.29,-0.04073858828701599
2021-07-30,2021,7,North America,Office Supplies,Paper,Consumer,3,0.0,279.34,84.9,0.3039306937781915
2022-10-28,2022,10,North America,Office Supplies,Paper,Consumer,3,0.1,313.74,40.38,0.12870529737999617
2021-09-24,2021,9,Latin America,Office Supplies,Art,Corporate,3,0.2,144.75,0.32,0.002210708117443869
2021-04-28,2021,4,North America,Office Supplies,Art,Consumer,4,0.5,237.45,-73.36,-0.3089492524742051
2022-06-22,2022,6,Asia Pacific,Furniture,Chairs,Consumer,3,0.0,635.96,16.3,0.025630542801434054
2024-05-25,2024,5,Europe,Furniture,Bookcases,Corporate,3,0.0,789.17,103.01,0.13052954369780911
2021-11-26,2021,11,Europe,Office Supplies,Binders,Consumer,2,0.15,158.84,9.35,0.05886426592797783
2022-05-17,2022,5,North America,Office Supplies,Paper,Consumer,1,0.15,44.44,0.16,0.0036003600360036006
2024-07-30,2024,7,Asia Pacific,Technology,Copiers,Consumer,1,0.0,1191.53,251.06,0.21070388492106787
2021-10-31,2021,10,North America,Furniture,Chairs,Home Office,1,0.2,381.45,-18.43,-0.048315637698256655
2022-11-24,2022,11,North America,Office Supplies,Storage,Home Office,3,0.15,324.72,-23.25,-0.07160014781966001
2024-10-12,2024,10,North America,Office Supplies,Paper,Corporate,1,0.0,56.82,13.19,0.23213657162970783
2021-09-28,2021,9,Asia Pacific,Technology,Copiers,Consumer,3,0.3,1018.71,6.25,0.0061352102168428695
2022-08-03,2022,8,North America,Technology,Laptops,Corporate,7,0.15,2002.05,340.88,0.17026547788516772
2021-09-22,2021,9,North America,Office Supplies,Binders,Corporate,4,0.0,143.73,25.8,0.17950323523272804
2021-12-14,2021,12,North America,Office Supplies,Art,Consumer,4,0.0,264.33,50.35,0.19048159497597703
2023-11-06,2023,11,Europe,Office Supplies,Art,Consumer,5,0.15,253.17,6.78,0.026780424220879253
2023-08-10,2023,8,Europe,Office Supplies,Binders,Consumer,2,0.0,145.14,28.53,0.19656883009508064
2024-03-10,2024,3,North America,Technology,Accessories,Consumer,4,0.2,2217.65,278.03,0.1253714517620003
2024-12-26,2024,12,North America,Furniture,Chairs,Consumer,4,0.2,1495.37,-202.79,-0.13561192213298381
2021-02-04,2021,2,Europe,Office Supplies,Paper,Home Office,2,0.2,69.61,4.45,0.06392759660968252
2022-11-30,2022,11,Europe,Furniture,Furnishings,Home Office,1,0.15,402.44,-31.59,-0.07849617334261008
2024-09-28,2024,9,Europe,Technology,Copiers,Corporate,2,0.2,870.26,35.95,0.041309493714522104
2023-07-28,2023,7,Asia Pacific,Office Supplies,Binders,Corporate,2,0.0,302.74,81.66,0.26973640747836425
2024-08-19,2024,8,North America,Furniture,Tables,Consumer,4,0.1,899.34,19.75,0.021960548846932194
2021-04-11,2021,4,Latin America,Technology,Copiers,Corporate,1,0.2,220.57,21.7,0.09838146620120597
2024-01-04,2024,1,Europe,Office Supplies,Storage,Corporate,1,0.0,51.17,13.25,0.2589407856165722
2023-11-25,2023,11,Latin America,Technology,Phones,Consumer,2,0.15,2319.42,392.51,0.16922765174052132
2024-04-20,2024,4,Latin America,Office Supplies,Storage,Consumer,3,0.0,367.1,100.59,0.27401253064560066
2023-05-23,2023,5,North America,Technology,Laptops,Corporate,2,0.1,1525.44,164.71,0.10797540381791483
2024-04-06,2024,4,Asia Pacific,Office Supplies,Art,Consumer,7,0.0,365.22,81.71,0.22372816384644867
2021-03-08,2021,3,North America,Technology,Phones,Consumer,1,0.1,366.05,44.6,0.12184127851386423
2021-03-14,2021,3,Asia Pacific,Technology,Copiers,Home Office,2,0.3,489.94,-29.24,-0.05968077723802914
2023-01-05,2023,1,Asia Pacific,Office Supplies,Art,Consumer,3,0.0,146.41,37.95,0.25920360631104433
2023-06-05,2023,6,North America,Office Supplies,Paper,Consumer,2,0.2,133.85,6.32,0.04721703399327606
2023-08-09,2023,8,Asia Pacific,Technology,Accessories,Home Office,2,0.0,700.95,195.04,0.27825094514587345
2022-08-18,2022,8,Latin America,Technology,Phones,Home Office,3,0.0,1181.73,383.06,0.32415187902481957
2022-11-17,2022,11,Asia Pacific,Furniture,Bookcases,Consumer,1,0.0,437.07,45.23,0.10348456768938613
2022-07-20,2022,7,Asia Pacific,Office Supplies,Art,Home Office,5,0.15,522.78,67.61,0.12932782432380735
2021-08-25,2021,8,North America,Office Supplies,Storage,Consumer,1,0.15,66.42,6.9,0.10388437217705511
2022-07-29,2022,7,Asia Pacific,Furniture,Bookcases,Consumer,8,0.15,1931.97,-89.24,-0.04619119344503279
2022-12-19,2022,12,Europe,Technology,Accessories,Corporate,2,0.2,1351.14,155.9,0.11538404606480453
2021-12-18,2021,12,Europe,Office Supplies,Art,Corporate,3,0.3,98.63,-3.24,-0.03285004562506337
2023-02-04,2023,2,Europe,Technology,Accessories,Consumer,1,0.1,224.44,62.24,0.277312422028159
2023-01-27,2023,1,Asia Pacific,Office Supplies,Paper,Corporate,2,0.1,133.69,24.41,0.18258658089610294
2024-11-14,2024,11,North America,Office Supplies,Binders,Home Office,1,0.0,95.1,11.66,0.12260778128286015
2021-09-22,2021,9,Europe,Furniture,Tables,Corporate,1,0.4,273.96,-72.44,-0.2644181632355088
2021-04-07,2021,4,Asia Pacific,Technology,Phones,Consumer,3,0.1,1953.47,327.38,0.16758895708662022
2021-08-17,2021,8,Asia Pacific,Office Supplies,Binders,Home Office,1,0.5,51.06,-9.44,-0.18488053270661964
2021-09-05,2021,9,Europe,Office Supplies,Paper,Consumer,3,0.0,117.28,29.93,0.2552012278308322
2024-08-14,2024,8,North America,Office Supplies,Art,Home Office,3,0.1,131.14,14.16,0.10797620863199635
2023-08-09,2023,8,North America,Furniture,Chairs,Home Office,3,0.1,635.93,-20.94,-0.03292815246961144
2023-09-12,2023,9,Latin America,Office Supplies,Storage,Corporate,1,0.0,69.15,17.64,0.25509761388286334
2021-06-28,2021,6,Europe,Office Supplies,Art,Consumer,1,0.4,106.71,-17.77,-0.16652609877237373
2021-06-20,2021,6,North America,Office Supplies,Storage,Consumer,2,0.0,170.76,13.38,0.07835558678847507
2022-10-21,2022,10,Asia Pacific,Technology,Phones,Consumer,4,0.1,1695.11,259.16,0.15288683330285352
2024-07-26,2024,7,Middle East & Africa,Technology,Accessories,Home Office,1,0.4,519.78,-72.35,-0.13919350494439955
2024-02-28,2024,2,Asia Pacific,Technology,Accessories,Corporate,5,0.3,3723.05,76.42,0.020526181490981857
2021-10-14,2021,10,Asia Pacific,Technology,Phones,Corporate,6,0.15,2960.66,418.51,0.14135699472414934
2021-02-25,2021,2,Europe,Furniture,Tables,Home Office,3,0.0,957.62,52.33,0.05464589294292099
2022-03-23,2022,3,Europe,Office Supplies,Binders,Corporate,2,0.0,102.36,15.41,0.150547088706526
2021-08-17,2021,8,Latin America,Furniture,Furnishings,Consumer,2,0.3,581.53,-44.96,-0.07731329424105378
2021-06-01,2021,6,North America,Office Supplies,Paper,Consumer,4,0.0,343.59,69.46,0.20215955062720103
2024-01-08,2024,1,Europe,Technology,Accessories,Corporate,5,0.15,3405.41,450.71,0.13235117063730945
2022-08-11,2022,8,Asia Pacific,Furniture,Bookcases,Corporate,6,0.0,1500.05,286.7,0.19112696243458552
2024-02-16,2024,2,Asia Pacific,Furniture,Chairs,Consumer,3,0.15,837.33,-59.53,-0.07109502824453919
2024-02-19,2024,2,Europe,Technology,Copiers,Corporate,5,0.2,3557.65,534.32,0.15018902927494274
2022-10-23,2022,10,North America,Technology,Laptops,Consumer,2,0.3,1059.55,-22.96,-0.021669576707092634
2022-07-12,2022,7,Asia Pacific,Office Supplies,Paper,Home Office,4,0.1,304.83,47.01,0.15421710461568744
2023-12-31,2023,12,Europe,Office Supplies,Art,Home Office,3,0.2,197.72,-0.51,-0.002579405219502327
2024-08-09,2024,8,North America,Technology,Laptops,Consumer,1,0.3,665.02,-55.75,-0.0838320652010466
2022-04-17,2022,4,Asia Pacific,Technology,Accessories,Corporate,3,0.1,1110.06,231.07,0.20815991928364233
2023-06-02,2023,6,Europe,Technology,Laptops,Consumer,7,0.15,5742.75,1265.72,0.22040311697357537
2023-04-21,2023,4,Europe,Technology,Copiers,Corporate,2,0.15,948.15,98.32,0.10369667246743658
2023-09-08,2023,9,Asia Pacific,Technology,Laptops,Home Office,4,0.4,957.98,-91.98,-0.09601453057475104
2022-01-13,2022,1,North America,Office Supplies,Paper,Consumer,2,0.15,74.31,6.29,0.08464540438702732
2023-11-08,2023,11,North America,Technology,Copiers,Home Office,1,0.5,663.96,-75.7,-0.11401289234291222
2021-01-25,2021,1,North America,Technology,Copiers,Consumer,4,0.15,1552.72,159.75,0.10288397135349579
2022-03-11,2022,3,Europe,Office Supplies,Paper,Consumer,5,0.1,383.91,91.15,0.2374254382537574
2023-12-02,2023,12,Asia Pacific,Furniture,Bookcases,Consumer,1,0.0,447.73,29.98,0.06695999821320885
2021-02-26,2021,2,Europe,Technology,Laptops,Consumer,4,0.0,2116.68,419.86,0.1983578056201221
2023-09-24,2023,9,Europe,Office Supplies,Art,Consumer,7,0.4,321.07,-64.74,-0.20163827202790668
2023-11-30,2023,11,Europe,Technology,Accessories,Consumer,4,0.0,2706.0,486.07,0.17962675535846268
2021-08-07,2021,8,Latin America,Technology,Accessories,Consumer,3,0.3,1234.35,-18.82,-0.015246891076274964
2023-10-05,2023,10,North America,Furniture,Chairs,Home Office,2,0.1,650.54,26.59,0.040873735665754606
2023-12-02,2023,12,Europe,Office Supplies,Storage,Corporate,5,0.1,297.51,18.17,0.061073577358744253
2021-01-04,2021,1,Latin America,Technology,Copiers,Home Office,4,0.1,2509.05,379.2,0.1511328989059604
